,x,y
22869,33.403,-71.325
22870,33.709,-68.326
22871,35.532,-71.059
22872,36.911,-69.0
22873,33.707,-68.336
22874,33.262,-68.031
22875,35.18,-71.625
22876,35.161,-71.625
22877,34.888,-71.707
22878,33.75,-71.359
22879,33.966,-68.358
22880,35.536,-71.05
22881,36.946,-68.944
22882,35.187,-71.611
22883,33.655,-71.347
22884,33.607,-71.339
22885,34.87,-71.713
22886,34.888,-71.709
22887,33.46,-71.337
22888,34.013,-71.374
22889,34.224,-68.369
22890,35.56,-71.058
22891,36.943,-68.976
22892,35.191,-71.613
22893,35.207,-71.609
22894,36.197,-68.541
22895,34.909,-71.683
22896,34.295,-71.683
22897,34.671,-68.401
22898,35.577,-71.047
22899,36.988,-68.907
22900,35.238,-71.601
22901,36.307,-68.584
22902,34.671,-71.805
22903,34.943,-71.685
22904,34.467,-71.787
22905,34.562,-71.69
22906,34.367,-71.66
22907,34.814,-71.798
22908,35.016,-68.282
22909,35.624,-71.039
22910,36.958,-68.936
22911,36.218,-68.525
22912,35.059,-71.67
22913,35.292,-71.56
22914,35.029,-71.682
22915,37.584,-71.268
22916,34.666,-68.391
22917,35.369,-71.572
22918,35.408,-68.326
22919,35.655,-70.983
22920,36.928,-68.885
22921,36.16,-68.49
22922,35.278,-68.313
22923,34.625,-68.369
22924,35.701,-70.962
22925,36.159,-68.455
22926,36.875,-68.801
22927,35.689,-68.305
22928,35.713,-68.305
22929,37.654,-71.075
22930,39.85,-68.533
22931,42.585,-71.501
22932,35.959,-70.97
22933,36.202,-68.477
22934,36.897,-68.779
22935,39.885,-68.604
22936,35.897,-68.326
22937,35.846,-71.003
22938,36.262,-70.978
22939,36.605,-68.524
22940,36.937,-68.829
22941,39.937,-68.789
22942,36.535,-70.985
22943,39.743,-71.652
22944,42.626,-68.859
22945,36.31,-68.489
22946,36.634,-71.009
22947,36.991,-68.851
22948,39.955,-68.821
22949,39.705,-71.736
22950,42.686,-68.934
22951,36.769,-68.532
22952,37.635,-71.166
22953,47.472,-72.718
22954,42.463,-72.022
22955,36.597,-71.604
22956,42.471,-72.025
22957,37.108,-71.035
22958,37.35,-68.892
22959,39.965,-68.797
22960,39.711,-71.747
22961,42.688,-68.981
22962,37.646,-71.15
22963,42.487,-71.953
22964,37.244,-68.889
22965,37.18,-68.24
22966,37.43,-71.067
22967,37.646,-68.915
22968,39.963,-68.774
22969,39.755,-71.696
22970,42.684,-68.885
22971,37.725,-71.119
22972,42.514,-71.996
22973,38.176,-71.163
22974,37.857,-68.91
22975,39.581,-72.031
22976,37.835,-71.112
22977,38.071,-68.921
22978,39.988,-68.721
22979,39.726,-71.706
22980,42.686,-68.905
22981,38.193,-71.151
22982,42.473,-71.978
22983,40.015,-68.698
22984,38.333,-71.142
22985,38.333,-68.956
22986,39.994,-68.75
22987,39.766,-71.692
22988,42.687,-68.931
22989,42.496,-72.029
22990,38.941,-71.887
22991,38.029,-71.172
22992,38.908,-71.898
22993,38.488,-71.189
22994,38.801,-68.957
22995,39.999,-68.781
22996,39.768,-71.688
22997,42.698,-68.91
22998,42.499,-71.965
22999,39.308,-72.026
23000,38.915,-71.904
23001,39.59,-72.013
23002,38.611,-68.969
23003,42.518,-71.96
23004,39.772,-71.698
23005,38.693,-71.743
23006,39.973,-68.76
23007,39.778,-71.68
23008,42.664,-68.881
23009,42.519,-71.921
23010,39.78,-71.695
23011,38.965,-71.893
23012,39.138,-68.372
23013,39.394,-68.38
23014,38.705,-71.755
23015,39.194,-71.957
23016,39.612,-71.989
23017,39.002,-71.898
23018,40.032,-68.772
23019,39.785,-71.68
23020,42.699,-68.861
23021,42.533,-71.914
23022,39.219,-71.996
23023,39.694,-68.412
23024,39.349,-71.973
23025,39.696,-68.411
23026,39.865,-71.679
23027,40.031,-68.789
23028,42.683,-68.727
23029,42.613,-71.819
23030,40.262,-71.675
23031,40.368,-68.773
23032,42.687,-68.739
23033,42.668,-71.768
23034,42.617,-72.144
23035,47.602,-71.84
23036,43.466,-69.193
23037,47.616,-72.76
23038,47.603,-73.613
23039,40.644,-71.678
23040,40.839,-68.778
23041,42.746,-68.739
23042,42.732,-71.791
23043,47.615,-72.755
23044,47.606,-73.5
23045,43.814,-63.32
23046,58.11,-89.974
23047,43.34,-61.364
23048,51.52,-71.675
23049,47.634,-71.888
23050,40.822,-71.643
23051,42.518,-68.562
23052,43.438,-69.163
23053,42.747,-71.616
23054,40.862,-75.233
23055,47.857,-71.495
23056,40.838,-71.638
23057,43.351,-68.995
23058,42.776,-71.554
23059,42.548,-68.571
23060,42.55,-68.573
23061,40.81,-75.221
23062,40.791,-75.195
23063,45.547,-70.642
23064,45.983,-69.703
23065,40.858,-71.628
23066,42.749,-71.628
23067,43.05,-68.567
23068,43.438,-69.084
23069,40.66,-73.706
23070,45.566,-71.28
23071,45.574,-70.961
23072,41.019,-78.805
23073,40.865,-71.702
23074,42.758,-71.621
23075,40.682,-73.715
23076,40.868,-75.218
23077,40.469,-73.141
23078,46.019,-69.839
23079,42.786,-71.73
23080,40.739,-73.75
23081,40.518,-73.193
23082,46.012,-69.706
23083,40.93,-72.023
23084,41.195,-75.263
23085,42.878,-72.233
23086,40.785,-73.731
23087,40.593,-72.743
23088,42.829,-72.098
23089,40.959,-72.237
23090,40.615,-74.983
23091,40.969,-75.22
23092,41.04,-75.239
23093,40.525,-72.534
23094,41.314,-78.82
23095,42.88,-72.705
23096,40.774,-73.707
23097,40.522,-72.802
23098,42.882,-72.578
23099,40.617,-72.438
23100,40.438,-74.859
23101,40.896,-75.181
23102,40.673,-72.283
23103,42.877,-72.236
23104,42.844,-72.112
23105,42.465,-72.484
23106,40.581,-74.369
23107,40.661,-73.616
23108,42.857,-72.872
23109,40.653,-73.594
23110,40.594,-73.078
23111,40.616,-72.914
23112,40.824,-75.144
23113,42.432,-72.744
23114,42.486,-72.846
23115,40.39,-74.85
23116,40.488,-72.761
23117,40.364,-74.828
23118,42.85,-73.296
23119,40.696,-73.689
23120,40.621,-73.257
23121,40.919,-75.19
23122,40.455,-74.902
23123,40.477,-74.897
23124,40.694,-77.252
23125,42.858,-73.721
23126,40.688,-73.661
23127,40.872,-75.145
23128,40.508,-77.205
23129,42.859,-73.857
23130,42.859,-74.184
23131,62.254,-90.225
23132,40.549,-77.215
23133,42.837,-74.14
23134,40.605,-74.017
23135,40.865,-75.127
23136,40.501,-77.187
23137,42.837,-74.226
23138,40.661,-73.67
23139,42.854,-74.343
23140,40.477,-74.336
23141,40.669,-78.733
23142,42.822,-74.521
23143,40.585,-74.435
23144,40.856,-75.144
23145,40.512,-77.213
23146,42.82,-74.648
23147,40.589,-74.156
23148,40.687,-78.743
23149,42.77,-75.265
23150,40.478,-74.309
23151,42.811,-74.923
23152,40.565,-74.861
23153,40.89,-75.179
23154,40.572,-77.236
23155,40.58,-74.741
23156,40.727,-78.74
23157,42.772,-75.256
23158,42.817,-74.79
23159,42.395,-74.686
23160,42.851,-74.636
23161,40.561,-74.548
23162,40.383,-76.626
23163,42.767,-75.253
23164,40.899,-75.233
23165,40.593,-77.244
23166,40.768,-78.731
23167,42.775,-75.343
23168,42.816,-75.09
23169,40.392,-76.626
23170,40.353,-78.476
23171,42.765,-75.59
23172,40.892,-75.623
23173,40.601,-77.238
23174,40.753,-78.756
23175,42.767,-75.771
23176,40.344,-78.461
23177,42.783,-77.22
23178,42.798,-76.031
23179,40.542,-75.987
23180,40.376,-77.862
23181,40.786,-78.764
23182,42.793,-76.139
23183,40.36,-78.461
23184,42.79,-76.262
23185,42.778,-75.8
23186,40.883,-75.763
23187,40.481,-76.111
23188,40.586,-77.243
23189,40.64,-82.351
23190,42.444,-76.448
23191,40.56,-76.268
23192,40.809,-78.801
23193,42.785,-76.566
23194,40.394,-78.501
23195,40.594,-77.261
23196,40.726,-82.373
23197,40.389,-77.861
23198,40.524,-76.613
23199,42.833,-76.053
23200,42.422,-76.874
23201,40.548,-76.705
23202,40.794,-78.804
23203,42.782,-76.961
23204,40.602,-77.28
23205,40.722,-82.38
23206,40.471,-76.768
23207,40.368,-78.489
23208,42.788,-77.242
23209,40.609,-77.322
23210,40.821,-78.806
23211,42.784,-77.406
23212,40.785,-82.399
23213,40.625,-77.334
23214,42.41,-77.141
23215,40.5,-80.854
23216,40.541,-77.039
23217,42.783,-77.72
23218,40.552,-77.65
23219,40.865,-78.843
23220,40.789,-82.414
23221,42.413,-77.508
23222,40.518,-80.877
23223,40.612,-77.339
23224,40.476,-77.997
23225,42.396,-77.441
23226,40.839,-78.84
23227,42.803,-78.126
23228,40.549,-77.936
23229,40.895,-78.869
23230,40.635,-80.916
23231,42.8,-77.853
23232,40.5,-78.376
23233,42.833,-77.69
23234,40.882,-78.337
23235,42.788,-78.508
23236,40.548,-78.229
23237,40.849,-78.817
23238,40.483,-80.853
23239,42.788,-78.362
23240,42.744,-78.913
23241,40.854,-78.831
23242,40.536,-78.453
23243,40.716,-82.39
23244,40.36,-80.281
23245,41.489,-90.41
23246,42.739,-78.906
23247,40.86,-78.85
23248,40.537,-80.895
23249,40.728,-82.419
23250,41.338,-90.438
23251,40.534,-78.585
23252,40.549,-80.907
23253,42.741,-79.271
23254,40.864,-79.151
23255,40.562,-80.918
23256,40.717,-82.425
23257,41.613,-90.468
23258,42.737,-79.383
23259,42.765,-79.641
23260,40.85,-79.439
23261,40.353,-81.55
23262,40.72,-82.429
23263,41.614,-90.46
23264,42.766,-79.765
23265,40.46,-80.075
23266,40.307,-82.145
23267,42.739,-79.434
23268,40.553,-80.913
23269,42.792,-79.842
23270,42.769,-79.989
23271,40.497,-79.717
23272,40.353,-82.126
23273,40.764,-82.457
23274,41.379,-90.466
23275,42.765,-80.184
23276,40.437,-80.274
23277,40.345,-81.54
23278,40.508,-80.024
23279,40.555,-80.922
23280,40.565,-80.939
23281,40.753,-82.477
23282,42.758,-80.415
23283,40.491,-80.123
23284,40.753,-82.461
23285,41.684,-90.479
23286,42.756,-80.527
23287,40.504,-80.371
23288,40.326,-82.154
23289,40.57,-80.923
23290,40.756,-82.475
23291,40.822,-80.65
23292,42.746,-80.631
23293,42.785,-80.125
23294,40.43,-80.507
23295,40.445,-80.764
23296,42.754,-80.946
23297,40.57,-80.969
23298,40.762,-82.47
23299,41.651,-90.5
23300,40.809,-80.945
23301,40.827,-81.065
23302,40.813,-80.812
23303,42.738,-82.212
23304,40.454,-80.478
23305,40.678,-86.039
23306,42.778,-80.676
23307,42.738,-81.309
23308,40.574,-80.996
23309,40.77,-82.472
23310,41.328,-90.48
23311,40.817,-81.299
23312,40.808,-81.195
23313,40.422,-81.425
23314,42.777,-80.958
23315,40.421,-84.515
23316,42.733,-81.605
23317,40.502,-81.488
23318,40.769,-82.477
23319,41.672,-90.507
23320,40.816,-81.715
23321,40.449,-81.789
23322,40.456,-84.54
23323,42.735,-81.708
23324,40.804,-81.6
23325,40.652,-86.064
23326,42.783,-81.246
23327,42.742,-82.03
23328,40.438,-81.941
23329,40.82,-82.538
23330,41.721,-90.541
23331,40.829,-82.139
23332,40.456,-82.251
23333,40.546,-84.602
23334,42.744,-82.121
23335,40.836,-86.11
23336,42.765,-81.777
23337,42.707,-82.554
23338,42.738,-81.918
23339,40.475,-82.075
23340,40.886,-89.696
23341,42.723,-82.56
23342,40.488,-82.32
23343,40.834,-82.535
23344,40.894,-89.688
23345,40.552,-84.577
23346,40.812,-82.393
23347,41.94,-90.498
23348,40.365,-84.027
23349,42.694,-82.782
23350,40.818,-82.83
23351,40.812,-82.941
23352,40.558,-89.666
23353,40.515,-84.558
23354,41.488,-90.526
23355,40.831,-82.703
23356,40.815,-83.088
23357,40.728,-86.085
23358,42.557,-89.731
23359,42.701,-83.078
23360,40.813,-83.106
23361,40.618,-89.66
23362,40.523,-84.584
23363,41.706,-90.551
23364,40.396,-83.467
23365,40.701,-86.131
23366,42.714,-89.704
23367,40.809,-83.351
23368,42.738,-83.347
23369,42.701,-83.092
23370,40.807,-83.277
23371,41.487,-90.531
23372,42.736,-83.66
23373,40.489,-83.483
23374,40.656,-89.696
23375,40.801,-83.681
23376,41.443,-90.533
23377,40.427,-83.793
23378,40.73,-86.12
23379,42.612,-89.754
23380,40.529,-84.587
23381,40.804,-83.601
23382,40.446,-84.271
23383,40.527,-83.17
23384,42.725,-84.101
23385,40.48,-83.841
23386,40.608,-89.697
23387,40.806,-84.001
23388,41.449,-90.55
23389,40.392,-84.232
23390,40.72,-86.131
23391,42.633,-89.746
23392,40.525,-84.595
23393,40.802,-83.82
23394,40.386,-84.25
23395,40.38,-84.391
23396,40.376,-83.921
23397,42.724,-84.437
23398,40.463,-84.202
23399,40.577,-89.717
23400,40.774,-84.489
23401,41.412,-90.559
23402,40.526,-84.61
23403,40.726,-86.148
23404,42.559,-89.765
23405,40.78,-84.579
23406,40.785,-84.246
23407,42.716,-84.587
23408,40.393,-84.372
23409,40.417,-85.052
23410,42.485,-86.325
23411,42.697,-84.814
23412,40.544,-84.647
23413,40.658,-89.723
23414,40.773,-84.959
23415,41.754,-90.561
23416,40.404,-85.062
23417,40.73,-86.153
23418,42.617,-89.772
23419,40.785,-84.661
23420,42.477,-86.306
23421,40.785,-84.765
23422,42.712,-85.287
23423,40.443,-85.01
23424,40.627,-89.726
23425,40.755,-85.327
23426,41.445,-90.583
23427,40.37,-85.379
23428,40.736,-86.142
23429,42.555,-89.782
23430,40.779,-85.112
23431,42.473,-86.651
23432,42.494,-86.336
23433,40.766,-85.243
23434,40.39,-85.611
23435,42.564,-89.781
23436,42.742,-84.905
23437,40.623,-89.745
23438,40.451,-85.185
23439,42.7,-85.765
23440,40.444,-85.38
23441,40.552,-89.714
23442,40.748,-85.686
23443,41.411,-90.568
23444,40.444,-85.556
23445,40.746,-86.152
23446,42.578,-89.772
23447,40.791,-85.58
23448,42.481,-86.344
23449,42.706,-85.57
23450,42.474,-86.485
23451,42.723,-85.46
23452,42.644,-86.247
23453,40.435,-85.739
23454,40.623,-89.708
23455,40.794,-85.939
23456,41.411,-90.577
23457,40.458,-85.911
23458,40.759,-86.177
23459,42.542,-89.809
23460,42.495,-86.356
23461,42.691,-86.018
23462,41.06,-90.629
23463,42.462,-86.51
23464,40.797,-86.19
23465,40.612,-89.747
23466,40.779,-86.373
23467,41.429,-90.588
23468,40.758,-86.52
23469,42.545,-89.814
23470,40.747,-86.68
23471,39.159,-89.092
23472,41.048,-90.6
23473,42.474,-86.613
23474,40.91,-86.694
23475,40.517,-89.671
23476,41.191,-90.552
23477,42.432,-89.834
23478,29.433,-87.439
23479,47.505,-88.109
23480,39.158,-89.061
23481,46.938,-88.541
23482,42.634,-86.862
23483,41.411,-90.596
23484,42.39,-89.859
23485,45.179,-87.135
23486,40.387,-89.658
23487,40.403,-89.662
23488,38.942,-88.898
23489,30.101,-87.248
23490,46.844,-88.727
23491,41.587,-90.597
23492,42.391,-89.861
23493,45.193,-87.04
23494,40.558,-89.744
23495,40.516,-89.705
23496,40.321,-87.657
23497,40.309,-87.415
23498,41.585,-90.606
23499,30.286,-89.16
23500,39.112,-89.093
23501,47.35,-88.191
23502,41.611,-90.634
23503,42.497,-89.846
23504,45.248,-87.212
23505,40.525,-89.735
23506,40.549,-89.747
23507,47.41,-88.348
23508,41.335,-90.603
23509,46.901,-88.829
23510,46.941,-88.237
23511,41.633,-90.616
23512,42.525,-89.807
23513,45.242,-87.289
23514,40.535,-89.711
23515,47.399,-88.141
23516,46.903,-88.647
23517,41.315,-90.583
23518,40.679,-88.438
23519,46.937,-89.195
23520,39.134,-89.144
23521,41.997,-90.675
23522,42.46,-89.85
23523,45.314,-87.404
23524,40.52,-89.67
23525,46.906,-88.723
23526,41.573,-90.604
23527,46.848,-89.652
23528,47.388,-88.448
23529,40.381,-91.678
23530,42.017,-90.68
23531,42.384,-89.805
23532,45.319,-87.384
23533,40.553,-89.723
23534,46.878,-89.057
23535,41.401,-90.509
23536,40.622,-90.561
23537,46.861,-89.544
23538,42.442,-89.822
23539,45.442,-87.704
23540,41.453,-90.537
23541,46.898,-89.037
23542,42.289,-89.831
23543,40.532,-90.498
23544,47.379,-88.812
23545,46.847,-89.493
23546,42.835,-89.906
23547,45.438,-87.651
23548,42.715,-89.889
23549,46.848,-89.464
23550,47.602,-88.284
23551,43.513,-86.761
23552,41.333,-90.608
23553,49.802,-75.431
23554,49.411,-75.777
23555,46.734,-90.079
23556,49.832,-75.474
23557,43.218,-89.946
23558,45.394,-87.591
23559,46.833,-89.435
23560,43.292,-86.938
23561,43.051,-89.907
23562,47.437,-73.0
23563,48.482,-71.015
23564,49.128,-75.682
23565,46.795,-89.808
23566,49.365,-75.442
23567,43.685,-89.962
23568,45.333,-87.534
23569,46.791,-88.942
23570,43.248,-86.942
23571,43.564,-89.965
23572,46.766,-89.297
23573,43.375,-89.933
23574,43.477,-89.959
23575,46.779,-89.639
23576,43.905,-89.953
23577,45.324,-87.522
23578,46.76,-88.758
23579,46.785,-89.126
23580,43.328,-86.721
23581,43.396,-83.375
23582,46.769,-89.72
23583,44.17,-89.969
23584,45.167,-87.384
23585,46.769,-88.922
23586,42.559,-84.437
23587,46.754,-89.484
23588,46.778,-89.06
23589,43.136,-83.368
23590,44.459,-90.003
23591,45.27,-87.426
23592,46.794,-88.791
23593,42.722,-84.54
23594,46.828,-89.219
23595,46.785,-89.494
23596,46.739,-89.141
23597,43.245,-83.352
23598,47.432,-87.72
23599,44.693,-89.983
23600,45.312,-87.415
23601,46.824,-88.694
23602,46.842,-88.901
23603,46.88,-89.211
23604,47.467,-87.648
23605,46.813,-88.99
23606,43.464,-83.334
23607,45.0,-90.047
23608,45.464,-87.511
23609,46.879,-88.91
23610,46.932,-88.529
23611,43.458,-86.679
23612,46.845,-89.109
23613,45.328,-90.096
23614,45.414,-87.484
23615,46.936,-88.569
23616,47.585,-87.828
23617,43.268,-86.879
23618,46.869,-88.801
23619,43.473,-86.701
23620,43.545,-83.336
23621,46.812,-89.298
23622,43.459,-86.708
23623,46.804,-90.002
23624,46.811,-89.741
23625,44.712,-76.498
23626,47.498,-88.371
23627,45.849,-90.132
23628,45.439,-87.489
23629,46.993,-88.33
23630,43.329,-86.868
23631,43.505,-86.685
23632,46.894,-88.858
23633,43.796,-83.278
23634,47.555,-87.754
23635,46.937,-88.566
23636,44.079,-79.733
23637,46.794,-90.109
23638,45.437,-87.507
23639,43.256,-86.909
23640,46.892,-88.831
23641,43.497,-86.7
23642,47.615,-87.991
23643,43.692,-83.329
23644,40.84,-86.675
23645,46.94,-88.798
23646,45.43,-87.488
23647,43.256,-86.936
23648,43.477,-86.71
23649,43.67,-83.314
23650,40.877,-86.637
23651,47.614,-87.692
23652,47.566,-88.278
23653,45.359,-84.934
23654,47.009,-88.313
23655,45.266,-87.544
23656,43.262,-86.958
23657,43.465,-86.726
23658,40.793,-86.872
23659,47.605,-87.642
23660,47.012,-88.484
23661,45.103,-87.264
23662,47.569,-88.26
23663,43.454,-83.381
23664,43.64,-79.809
23665,45.264,-87.541
23666,45.181,-87.477
23667,43.239,-87.008
23668,43.439,-86.773
23669,40.779,-86.96
23670,47.151,-88.113
23671,43.272,-83.454
23672,45.219,-87.499
23673,43.935,-76.535
23674,45.308,-87.29
23675,45.27,-87.288
23676,43.403,-86.843
23677,40.776,-86.979
23678,45.319,-87.598
23679,43.293,-83.447
23680,45.247,-87.496
23681,45.295,-87.345
23682,45.313,-87.512
23683,40.786,-86.948
23684,43.258,-83.454
23685,45.175,-87.155
23686,43.395,-86.846
23687,43.206,-86.999
23688,45.202,-87.29
23689,43.07,-83.521
23690,45.166,-87.147
23691,45.156,-87.279
23692,45.186,-87.206
23693,43.04,-83.546
23694,43.326,-76.554
23695,44.98,-86.812
23696,43.387,-86.848
23697,44.964,-86.915
23698,43.024,-83.542
23699,45.16,-86.858
23700,42.927,-79.952
23701,43.204,-87.05
23702,45.14,-87.008
23703,45.144,-87.078
23704,45.035,-84.86
23705,44.651,-73.397
23706,45.162,-86.643
23707,43.192,-86.652
23708,43.159,-83.477
23709,43.394,-86.778
23710,42.733,-85.039
23711,42.728,-85.359
23712,42.743,-86.081
23713,43.075,-79.913
23714,45.193,-86.223
23715,43.054,-83.465
23716,43.184,-86.547
23717,43.021,-79.896
23718,45.199,-86.137
23719,43.361,-86.718
23720,42.728,-86.158
23721,42.793,-86.232
23722,43.456,-76.623
23723,45.151,-85.689
23724,43.082,-83.442
23725,42.711,-86.163
23726,43.17,-86.529
23727,42.692,-85.868
23728,42.75,-85.803
23729,43.374,-76.563
23730,42.721,-85.872
23731,42.767,-85.966
23732,42.691,-85.711
23733,47.578,-74.833
23734,45.152,-85.313
23735,42.974,-83.485
23736,42.694,-85.526
23737,43.278,-76.494
23738,42.747,-85.64
23739,42.65,-84.651
23740,42.743,-85.375
23741,45.156,-85.466
23742,42.845,-79.866
23743,42.641,-84.396
23744,45.117,-84.933
23745,42.949,-83.484
23746,42.626,-85.006
23747,42.69,-85.138
23748,42.61,-84.727
23749,45.051,-84.752
23750,42.661,-85.395
23751,49.112,-74.482
23752,42.636,-85.152
23753,42.615,-84.874
23754,42.614,-84.857
23755,46.57,-74.526
23756,42.424,-76.366
23757,45.089,-84.657
23758,42.87,-83.515
23759,42.575,-84.586
23760,42.646,-84.699
23761,42.582,-84.735
23762,45.004,-84.706
23763,42.694,-85.116
23764,42.619,-85.136
23765,42.604,-85.004
23766,42.587,-84.871
23767,42.66,-84.887
23768,45.077,-84.287
23769,42.911,-83.486
23770,42.547,-84.136
23771,42.631,-84.338
23772,42.562,-84.389
23773,42.655,-84.589
23774,42.571,-84.526
23775,42.532,-84.127
23776,45.065,-84.099
23777,42.566,-84.682
23778,45.067,-84.0
23779,42.936,-83.478
23780,42.525,-83.868
23781,42.613,-83.912
23782,42.538,-84.008
23783,42.618,-84.117
23784,42.54,-84.173
23785,45.061,-84.111
23786,42.758,-79.882
23787,42.903,-76.539
23788,47.149,-74.676
23789,54.684,-73.645
23790,45.063,-83.844
23791,42.967,-83.378
23792,42.795,-79.899
23793,43.289,-76.583
23794,47.187,-74.729
23795,50.229,-83.74
23796,45.114,-83.62
23797,42.943,-83.086
23798,42.72,-79.876
23799,47.208,-74.747
23800,42.97,-83.251
23801,42.97,-83.271
23802,55.145,-74.352
23803,45.281,-83.364
23804,42.45,-82.692
23805,42.908,-82.95
23806,42.827,-82.618
23807,42.621,-76.306
23808,42.743,-79.859
23809,42.452,-82.563
23810,45.605,-83.176
23811,42.427,-82.379
23812,43.112,-76.488
23813,42.752,-79.823
23814,42.812,-82.405
23815,50.196,-82.65
23816,42.424,-81.954
23817,42.654,-79.851
23818,50.209,-82.399
23819,47.774,-82.937
23820,42.416,-81.69
23821,42.486,-81.88
23822,46.714,-74.509
23823,42.329,-81.384
23824,42.635,-79.884
23825,42.4,-81.32
23826,46.859,-74.6
23827,47.752,-83.045
23828,58.283,-73.698
23829,63.57,-73.317
23830,42.653,-80.65
23831,42.684,-79.841
23832,48.163,-74.55
23833,47.693,-82.997
23834,42.229,-80.533
23835,42.911,-76.695
23836,50.214,-82.25
23837,42.639,-79.88
23838,42.748,-79.662
23839,47.271,-74.634
23840,47.673,-83.026
23841,50.16,-82.522
23842,47.693,-82.964
23843,46.808,-74.551
23844,42.81,-76.499
23845,54.399,-73.253
23846,42.128,-78.82
23847,50.685,-87.456
23848,51.118,-81.804
23849,47.587,-83.04
23850,46.966,-74.554
23851,50.098,-87.605
23852,50.172,-82.405
23853,42.037,-77.412
23854,42.996,-76.609
23855,63.531,-73.637
23856,51.971,-74.151
23857,78.485,-82.079
23858,47.63,-82.981
23859,47.241,-74.574
23860,43.09,-76.519
23861,51.879,-74.05
23862,47.601,-83.017
23863,47.02,-74.557
23864,54.965,-74.093
23865,47.717,-83.002
23866,50.25,-82.277
23867,42.749,-69.098
23868,47.058,-74.57
23869,45.419,-70.43
23870,49.595,-74.455
23871,47.838,-82.957
23872,47.411,-74.516
23873,63.374,-74.241
23874,50.627,-89.581
23875,50.44,-87.495
23876,47.49,-74.527
23877,55.214,-74.28
23878,50.782,-89.401
23879,49.058,-87.68
23880,50.224,-82.349
23881,48.67,-74.491
23882,53.617,-73.851
23883,48.089,-74.513
23884,52.16,-74.083
23885,47.977,-74.518
23886,55.21,-74.288
23887,49.466,-87.654
23888,50.216,-82.395
23889,53.69,-74.062
23890,48.531,-74.501
23891,52.215,-74.228
23892,54.293,-74.215
23893,47.541,-74.52
23894,52.901,-74.165
23895,48.391,-74.497
23896,55.295,-74.338
23897,49.579,-87.618
23898,50.393,-82.23
23899,53.662,-74.043
23900,54.67,-73.77
23901,47.952,-74.506
23902,52.849,-73.826
23903,50.284,-84.381
23904,47.958,-74.503
23905,62.45,-89.331
23906,48.741,-74.471
23907,55.246,-74.283
23908,50.128,-87.57
23909,50.39,-82.237
23910,53.68,-74.178
23911,48.204,-74.488
23912,52.2,-74.065
23913,62.412,-89.286
23914,49.33,-74.459
23915,49.147,-74.443
23916,55.13,-74.108
23917,50.602,-82.105
23918,53.673,-74.146
23919,48.707,-74.465
23920,52.517,-74.171
23921,49.102,-74.457
23922,50.423,-87.539
23923,48.757,-74.464
23924,52.117,-73.78
23925,47.632,-74.511
23926,49.713,-74.424
23927,55.147,-74.136
23928,50.654,-82.095
23929,53.78,-74.129
23930,49.234,-74.443
23931,53.528,-73.537
23932,48.704,-74.454
23933,50.094,-74.394
23934,55.2,-74.206
23935,50.72,-82.079
23936,54.263,-73.949
23937,49.717,-74.42
23938,53.596,-73.678
23939,49.22,-74.438
23940,52.735,-74.167
23941,58.59,-86.797
23942,53.014,-82.982
23943,52.14,-73.951
23944,50.024,-74.403
23945,50.791,-82.051
23946,53.63,-74.108
23947,52.976,-83.008
23948,52.235,-74.133
23949,49.671,-74.415
23950,51.127,-74.365
23951,62.533,-89.113
23952,76.713,-80.946
23953,50.593,-74.359
23954,51.064,-82.0
23955,53.191,-82.846
23956,53.621,-74.06
23957,50.166,-74.391
23958,52.087,-74.069
23959,71.977,-73.502
23960,56.363,-82.311
23961,51.33,-82.198
23962,51.072,-74.356
23963,51.085,-82.03
23964,53.116,-82.904
23965,53.808,-74.217
23966,52.579,-74.189
23967,55.328,-74.33
23968,51.49,-74.367
23969,52.115,-74.092
23970,51.484,-74.367
23971,51.471,-82.031
23972,53.124,-82.908
23973,53.915,-74.263
23974,52.67,-74.229
23975,55.416,-74.366
23976,52.321,-73.516
23977,61.415,-74.383
23978,61.366,-82.72
23979,61.948,-89.773
23980,51.081,-74.342
23981,52.545,-74.168
23982,51.498,-82.04
23983,53.112,-82.921
23984,54.098,-74.205
23985,55.444,-74.332
23986,51.553,-74.332
23987,52.588,-74.215
23988,51.656,-82.102
23989,54.069,-74.301
23990,55.595,-74.474
23991,51.766,-74.328
23992,51.717,-74.318
23993,52.355,-87.618
23994,59.129,-82.894
23995,53.038,-82.961
23996,55.957,-89.775
23997,52.646,-74.202
23998,53.954,-74.259
23999,55.457,-74.374
24000,51.632,-74.33
24001,53.135,-82.907
24002,58.338,-83.155
24003,61.443,-74.399
24004,52.836,-74.219
24005,53.953,-74.243
24006,55.468,-74.384
24007,53.468,-82.851
24008,61.487,-74.456
24009,52.954,-83.124
24010,52.664,-74.205
24011,54.159,-74.24
24012,55.426,-74.33
24013,53.587,-82.841
24014,61.438,-74.311
24015,55.559,-89.693
24016,52.999,-73.451
24017,54.069,-74.224
24018,55.618,-74.326
24019,53.748,-82.82
24020,55.586,-89.655
24021,58.569,-82.856
24022,78.292,-81.885
24023,53.722,-73.379
24024,54.262,-74.175
24025,55.613,-74.318
24026,54.093,-82.831
24027,61.389,-74.214
24028,54.815,-89.44
24029,56.784,-74.318
24030,56.417,-82.462
24031,53.031,-73.702
24032,56.16,-74.317
24033,54.618,-73.449
24034,55.176,-73.838
