,x,y
7911,-11,-54
7912,-11,-25
7913,-11,-24
7914,-11,-23
7915,-11,-22
7916,-11,-21
7917,-11,-20
7918,-11,-19
7919,-11,-18
7920,-11,-17
7921,-11,-16
7922,-11,-15
7923,-11,-13
7924,-11,-10
7925,-11,-9
7926,-11,-8
7927,-11,-7
7928,-11,-6
7929,-11,-5
7930,-11,-4
7931,-11,-3
7932,-11,-2
7933,-11,-1
7934,-11,1
7935,-11,2
7936,-11,4
7937,-11,5
7938,-11,7
7939,-11,8
7940,-10,-150
7941,-10,-149
7942,-10,-148
7943,-10,-147
7944,-10,-146
7945,-10,-144
7946,-10,-81
7947,-10,-60
7948,-10,-57
7949,-10,-13
7950,-10,-10
7951,-10,-6
7952,-10,-4
7953,-10,-3
7954,-10,-2
7955,-10,-1
7956,-10,0
7957,-10,3
7958,-10,6
7959,-9,-150
7960,-9,-149
7961,-9,-147
7962,-9,-146
7963,-9,-119
7964,-9,-117
7965,-9,-116
7966,-9,-115
7967,-9,-114
7968,-9,-113
7969,-9,-57
7970,-9,-39
7971,-9,-35
7972,-9,-19
7973,-9,-16
7974,-9,-4
7975,-9,-2
7976,-9,-1
7977,-9,2
7978,-8,-153
7979,-8,-151
7980,-8,-150
7981,-8,-149
7982,-8,-148
7983,-8,-147
7984,-8,-74
7985,-8,-73
7986,-8,-72
7987,-8,-63
7988,-8,-57
7989,-8,-56
7990,-8,-54
7991,-8,-21
7992,-8,-20
7993,-8,-19
7994,-8,-18
7995,-8,-17
7996,-8,-16
7997,-8,-15
7998,-8,-13
7999,-8,-3
8000,-8,-2
8001,-8,-1
8002,-8,0
8003,-8,1
8004,-8,2
8005,-8,3
8006,-8,4
8007,-7,-153
8008,-7,-151
8009,-7,-150
8010,-7,-148
8011,-7,-147
8012,-7,-3
8013,-7,-2
8014,-7,-1
8015,-7,0
8016,-7,1
8017,-7,2
8018,-7,3
8019,-7,4
8020,-6,-152
8021,-6,-151
8022,-6,-150
8023,-6,-149
8024,-6,-148
8025,-6,-147
8026,-6,-146
8027,-6,-117
8028,-6,-115
8029,-6,-70
8030,-6,-19
8031,-6,-16
8032,-6,-2
8033,-6,-1
8034,-6,1
8035,-6,2
8036,-6,4
8037,-6,5
8038,-5,-152
8039,-5,-151
8040,-5,-150
8041,-5,-149
8042,-5,-148
8043,-5,-147
8044,-5,-20
8045,-5,-18
8046,-5,-17
8047,-5,-16
8048,-5,-1
8049,-5,0
8050,-5,2
8051,-5,3
8052,-5,4
8053,-4,-153
8054,-4,-151
8055,-4,-150
8056,-4,-148
8057,-4,-147
8058,-4,-16
8059,-4,-2
8060,-4,-1
8061,-4,0
8062,-4,1
8063,-4,2
8064,-4,3
8065,-4,4
8066,-4,5
8067,-3,-153
8068,-3,-152
8069,-3,-151
8070,-3,-150
8071,-3,-149
8072,-3,-148
8073,-3,-147
8074,-3,-146
8075,-3,-16
8076,-3,-3
8077,-3,-1
8078,-3,0
8079,-3,1
8080,-3,2
8081,-3,4
8082,-3,5
8083,-2,-152
8084,-2,-151
8085,-2,-150
8086,-2,-149
8087,-2,-148
8088,-2,-147
8089,-2,-20
8090,-2,0
8091,-2,2
8092,-2,3
8093,-2,5
8094,-1,-153
8095,-1,-151
8096,-1,-150
8097,-1,-148
8098,-1,-147
8099,-1,0
8100,-1,1
8101,-1,2
8102,-1,3
8103,-1,4
8104,-1,5
8105,0,-153
8106,0,-152
8107,0,-151
8108,0,-150
8109,0,-149
8110,0,-148
8111,0,-147
8112,0,-146
8113,0,0
8114,0,1
8115,0,2
8116,0,3
8117,0,4
8118,0,5
8119,1,-153
8120,1,-152
8121,1,-151
8122,1,-150
8123,1,-149
8124,1,-148
8125,1,-147
8126,1,-20
8127,1,1
8128,1,3
8129,1,4
8130,2,-153
8131,2,-151
8132,2,-150
8133,2,-148
8134,2,-147
8135,2,-4
8136,2,-3
8137,2,-2
8138,2,-1
8139,2,0
8140,2,1
8141,2,2
8142,2,3
8143,2,4
8144,2,5
8145,2,6
8146,3,-153
8147,3,-152
8148,3,-151
8149,3,-150
8150,3,-149
8151,3,-148
8152,3,-4
8153,3,-3
8154,3,-2
8155,3,-1
8156,3,0
8157,3,1
8158,3,2
8159,3,3
8160,3,4
8161,4,-153
8162,4,-152
8163,4,-151
8164,4,-150
8165,4,-149
8166,4,-148
8167,4,-147
8168,4,-3
8169,4,-2
8170,4,0
8171,4,1
8172,4,3
8173,4,4
8174,5,-153
8175,5,-151
8176,5,-150
8177,5,-148
8178,5,-147
8179,5,-4
8180,5,-3
8181,5,-2
8182,5,-1
8183,5,0
8184,5,1
8185,5,2
8186,5,3
8187,5,4
8188,5,5
8189,6,-153
8190,6,-152
8191,6,-151
8192,6,-150
8193,6,-149
8194,6,-148
8195,6,-147
8196,6,-3
8197,6,-2
8198,6,-1
8199,6,0
8200,6,1
8201,6,2
8202,6,3
8203,6,4
8204,6,5
8205,7,-153
8206,7,-152
8207,7,-151
8208,7,-150
8209,7,-149
8210,7,-148
8211,7,-147
8212,7,-4
8213,7,-3
8214,7,-1
8215,7,0
8216,7,2
8217,7,3
8218,7,4
8219,7,5
8220,7,6
8221,8,-153
8222,8,-150
8223,8,-147
8224,8,-4
8225,8,-3
8226,8,-2
8227,8,-1
8228,8,0
8229,8,1
8230,8,2
8231,8,3
8232,8,4
8233,8,5
8234,9,-153
8235,9,-151
8236,9,-150
8237,9,-149
8238,9,-4
8239,9,-3
8240,9,-2
8241,9,-1
8242,9,0
8243,9,1
8244,9,2
8245,9,3
8246,9,4
8247,9,5
8248,10,-153
8249,10,-152
8250,10,-151
8251,10,-150
8252,10,-149
8253,10,-148
8254,10,-147
8255,10,-1
8256,10,0
8257,10,2
8258,10,3
8259,11,-150
8260,11,-147
8261,11,-3
8262,11,-2
8263,11,-1
8264,11,0
8265,11,1
8266,11,2
8267,11,3
8268,11,4
8269,11,5
8270,12,-150
8271,12,-149
8272,12,-148
8273,12,-4
8274,12,-3
8275,12,-2
8276,12,-1
8277,12,0
8278,12,1
8279,12,2
8280,12,3
8281,12,4
8282,12,5
8283,13,-151
8284,13,-149
8285,13,-148
8286,13,-1
8287,13,0
8288,13,2
8289,13,3
8290,14,-150
8291,14,-4
8292,14,-1
8293,14,0
8294,14,1
8295,14,2
8296,14,3
8297,14,4
8298,14,5
8299,15,-149
8300,15,-146
8301,15,-4
8302,15,-3
8303,15,-2
8304,15,-1
8305,15,0
8306,15,1
8307,15,2
8308,15,3
8309,15,4
8310,15,5
8311,15,6
8312,15,7
8313,16,-151
8314,16,-149
8315,16,-148
8316,16,-9
8317,16,-6
8318,16,-3
8319,16,-1
8320,16,0
8321,16,2
8322,16,3
8323,16,5
8324,16,6
8325,17,-4
8326,17,-3
8327,17,-1
8328,17,0
8329,17,1
8330,17,2
8331,17,3
8332,17,4
8333,17,5
8334,17,6
8335,18,-149
8336,18,-146
8337,18,-4
8338,18,-3
8339,18,-2
8340,18,-1
8341,18,0
8342,18,1
8343,18,2
8344,18,3
8345,18,4
8346,18,5
8347,18,6
8348,18,7
8349,18,8
8350,19,-151
8351,19,-148
8352,19,-6
8353,19,-4
8354,19,-3
8355,19,-1
8356,19,0
8357,19,2
8358,19,3
8359,19,5
8360,19,6
8361,19,8
8362,20,-152
8363,20,-151
8364,20,-149
8365,20,-148
8366,20,-4
8367,20,-3
8368,20,-1
8369,20,0
8370,20,2
8371,20,3
8372,20,4
8373,20,5
8374,20,6
8375,20,8
8376,21,-151
8377,21,-3
8378,21,-2
8379,21,-1
8380,21,0
8381,21,1
8382,21,2
8383,21,3
8384,21,4
8385,21,5
8386,21,6
8387,22,-152
8388,22,-151
8389,22,-148
8390,22,-3
8391,22,-1
8392,22,0
8393,22,2
8394,22,3
8395,22,5
8396,22,6
8397,23,-152
8398,23,-149
8399,23,-146
8400,23,-3
8401,23,-1
8402,23,0
8403,23,2
8404,23,3
8405,23,4
8406,23,5
8407,23,6
8408,24,-153
8409,24,-152
8410,24,-150
8411,24,-149
8412,24,-146
8413,24,-4
8414,24,-3
8415,24,-1
8416,24,0
8417,24,1
8418,24,2
8419,24,3
8420,24,4
8421,24,5
8422,24,6
8423,25,-152
8424,25,-149
8425,25,-5
8426,25,-4
8427,25,-3
8428,25,-2
8429,25,-1
8430,25,0
8431,25,1
8432,25,2
8433,25,3
8434,25,4
8435,25,5
8436,25,6
8437,25,7
8438,26,-4
8439,26,-3
8440,26,-1
8441,26,0
8442,26,2
8443,26,3
8444,26,4
8445,26,5
8446,26,6
8447,27,-152
8448,27,-149
8449,27,-146
8450,27,-4
8451,27,-3
8452,27,-1
8453,27,0
8454,27,2
8455,27,3
8456,27,4
8457,27,5
8458,27,6
8459,28,-152
8460,28,-149
8461,28,-146
8462,28,-5
8463,28,-4
8464,28,-3
8465,28,-2
8466,28,-1
8467,28,0
8468,28,1
8469,28,2
8470,28,3
8471,28,4
8472,28,5
8473,29,-150
8474,29,-147
8475,29,-5
8476,29,-4
8477,29,-3
8478,29,-2
8479,29,-1
8480,29,0
8481,29,2
8482,29,3
8483,29,5
8484,29,6
8485,30,-152
8486,30,-150
8487,30,-149
8488,30,-147
8489,30,-5
8490,30,-4
8491,30,-3
8492,30,-2
8493,30,-1
8494,30,0
8495,30,1
8496,30,2
8497,30,3
8498,30,4
8499,31,-5
8500,31,-4
8501,31,-3
8502,31,-2
8503,31,-1
8504,31,0
8505,31,1
8506,31,2
8507,31,3
8508,31,4
8509,32,-152
8510,32,-5
8511,32,-4
8512,32,-3
8513,32,-2
8514,32,-1
8515,32,0
8516,32,1
8517,32,2
8518,32,3
8519,32,4
8520,33,-149
8521,33,-148
8522,33,-5
8523,33,-4
8524,33,-3
8525,33,-2
8526,33,-1
8527,33,0
8528,33,1
8529,33,2
8530,33,3
8531,33,4
8532,33,5
8533,34,-151
8534,34,-148
8535,34,-5
8536,34,-4
8537,34,-3
8538,34,-2
8539,34,-1
8540,34,0
8541,34,1
8542,34,2
8543,34,3
8544,34,4
8545,35,-152
8546,35,-151
8547,35,-149
8548,35,-148
8549,35,-5
8550,35,-4
8551,35,-3
8552,35,-2
8553,35,-1
8554,35,0
8555,35,1
8556,35,2
8557,35,3
8558,35,4
8559,36,-3
8560,36,-2
8561,36,-1
8562,36,0
8563,36,2
8564,36,3
8565,37,-3
8566,37,-2
8567,37,-1
8568,37,0
8569,37,1
8570,37,2
8571,37,3
8572,38,-151
8573,38,-150
8574,38,-148
8575,38,-4
8576,38,-3
8577,38,-2
8578,38,-1
8579,38,1
8580,38,2
8581,38,4
8582,39,-4
8583,39,-3
8584,39,-1
8585,39,0
8586,39,2
8587,39,3
8588,39,5
8589,40,-4
8590,40,-3
8591,40,-2
8592,40,-1
8593,40,0
8594,40,2
8595,40,3
8596,40,5
8597,41,-153
8598,41,-150
8599,41,-148
8600,41,-4
8601,41,-3
8602,41,-2
8603,41,-1
8604,41,1
8605,41,2
8606,41,4
8607,41,5
8608,41,8
8609,42,-151
8610,42,-148
8611,42,-4
8612,42,-3
8613,42,-1
8614,42,0
8615,42,2
8616,42,3
8617,43,-151
8618,43,-148
8619,43,-4
8620,43,-3
8621,43,-2
8622,43,-1
8623,43,0
8624,43,1
8625,43,2
8626,43,3
8627,43,5
8628,44,-153
8629,44,-152
8630,44,-151
8631,44,-150
8632,44,-148
8633,44,-147
8634,44,-2
8635,44,-1
8636,44,1
8637,44,2
8638,44,4
8639,44,5
8640,44,7
8641,45,-4
8642,45,-3
8643,45,-2
8644,45,-1
8645,45,0
8646,45,1
8647,45,2
8648,45,4
8649,45,5
8650,45,7
8651,46,-152
8652,46,-151
8653,46,-148
8654,46,-4
8655,46,-3
8656,46,-2
8657,46,-1
8658,46,0
8659,46,1
8660,46,2
8661,46,4
8662,46,5
8663,46,7
8664,46,8
8665,47,-155
8666,47,-154
8667,47,-153
8668,47,-152
8669,47,-151
8670,47,-150
8671,47,-148
8672,47,-147
8673,47,-145
8674,47,-4
8675,47,-2
8676,47,-1
8677,47,1
8678,47,2
8679,47,4
8680,47,5
8681,47,7
8682,47,8
8683,48,-5
8684,48,-4
8685,48,-3
8686,48,-2
8687,48,-1
8688,48,1
8689,48,2
8690,48,4
8691,48,5
8692,48,7
8693,48,8
8694,49,-152
8695,49,-151
8696,49,-148
8697,49,-5
8698,49,-4
8699,49,-3
8700,49,-2
8701,49,-1
8702,49,0
8703,49,1
8704,49,2
8705,49,4
8706,49,5
8707,49,7
8708,49,8
8709,50,-155
8710,50,-153
8711,50,-152
8712,50,-151
8713,50,-150
8714,50,-149
8715,50,-148
8716,50,-147
8717,50,-6
8718,50,-5
8719,50,-4
8720,50,-3
8721,50,-2
8722,50,-1
8723,50,1
8724,50,2
8725,50,4
8726,50,5
8727,50,7
8728,50,8
8729,51,-6
8730,51,-5
8731,51,-4
8732,51,-3
8733,51,-2
8734,51,-1
8735,51,0
8736,51,1
8737,51,2
8738,51,3
8739,51,4
8740,51,5
8741,51,7
8742,51,8
8743,52,-154
8744,52,-152
8745,52,-151
8746,52,-149
8747,52,-148
8748,52,-5
8749,52,-4
8750,52,-3
8751,52,-2
8752,52,-1
8753,52,0
8754,52,1
8755,52,2
8756,52,3
8757,52,4
8758,52,5
8759,52,6
8760,52,7
8761,52,8
8762,53,-155
8763,53,-152
8764,53,-151
8765,53,-149
8766,53,-148
8767,53,-147
8768,53,-6
8769,53,-5
8770,53,-4
8771,53,-3
8772,53,-2
8773,53,-1
8774,53,0
8775,53,1
8776,53,2
8777,53,4
8778,53,5
8779,53,7
8780,54,-151
8781,54,-6
8782,54,-5
8783,54,-4
8784,54,-3
8785,54,-2
8786,54,-1
8787,54,0
8788,54,1
8789,54,2
8790,54,4
8791,54,5
8792,55,-154
8793,55,-152
8794,55,-151
8795,55,-149
8796,55,-148
8797,55,-146
8798,55,-6
8799,55,-5
8800,55,-4
8801,55,-3
8802,55,-2
8803,55,-1
8804,55,0
8805,55,1
8806,55,2
8807,55,3
8808,55,4
8809,55,5
8810,56,-155
8811,56,-154
8812,56,-152
8813,56,-151
8814,56,-149
8815,56,-148
8816,56,-5
8817,56,-4
8818,56,-3
8819,56,-2
8820,56,-1
8821,56,0
8822,56,1
8823,56,2
8824,56,3
8825,56,4
8826,56,5
8827,57,-151
8828,57,-148
8829,57,-6
8830,57,-4
8831,57,-3
8832,57,-2
8833,57,-1
8834,57,0
8835,57,1
8836,57,2
8837,57,3
8838,57,4
8839,58,-151
8840,58,-5
8841,58,-3
8842,58,-2
8843,58,-1
8844,58,0
8845,58,1
8846,58,2
8847,58,3
8848,58,4
8849,59,-155
8850,59,-154
8851,59,-152
8852,59,-151
8853,59,-149
8854,59,-148
8855,59,-146
8856,59,-6
8857,59,-5
8858,59,-3
8859,59,-2
8860,59,-1
8861,59,0
8862,59,1
8863,59,2
8864,59,3
8865,59,4
8866,60,-151
8867,60,-148
8868,60,-6
8869,60,-5
8870,60,-4
8871,60,-3
8872,60,-2
8873,60,0
8874,60,1
8875,60,3
8876,60,4
8877,61,-154
8878,61,-151
8879,61,-148
8880,61,-6
8881,61,-5
8882,61,-3
8883,61,-2
8884,61,0
8885,61,1
8886,61,2
8887,61,3
8888,61,4
8889,61,7
8890,62,-155
8891,62,-154
8892,62,-152
8893,62,-151
8894,62,-149
8895,62,-148
8896,62,-6
8897,62,-5
8898,62,-3
8899,62,-2
8900,62,0
8901,62,1
8902,62,2
8903,62,3
8904,62,4
8905,62,6
8906,63,-148
8907,63,-6
8908,63,-5
8909,63,-3
8910,63,-2
8911,63,0
8912,63,1
8913,63,3
8914,63,4
8915,64,-154
8916,64,-151
8917,64,-148
8918,64,-7
8919,64,-6
8920,64,-5
8921,64,-4
8922,64,-3
8923,64,-2
8924,64,-1
8925,64,0
8926,64,1
8927,64,3
8928,64,4
8929,65,-155
8930,65,-154
8931,65,-152
8932,65,-151
8933,65,-149
8934,65,-148
8935,65,-146
8936,65,-5
8937,65,-2
8938,65,0
8939,65,1
8940,65,2
8941,65,3
8942,65,4
8943,66,-6
8944,66,-5
8945,66,-3
8946,66,-2
8947,66,0
8948,66,1
8949,66,3
8950,66,4
8951,67,-154
8952,67,-151
8953,67,-148
8954,67,-7
8955,67,-5
8956,67,-4
8957,67,-3
8958,67,-2
8959,67,-1
8960,67,0
8961,67,1
8962,67,2
8963,67,4
8964,68,-155
8965,68,-154
8966,68,-152
8967,68,-151
8968,68,-149
8969,68,-148
8970,68,-5
8971,68,-4
8972,68,-2
8973,68,-1
8974,68,1
8975,68,2
8976,68,3
8977,69,-149
8978,69,-6
8979,69,-5
8980,69,-3
8981,69,-2
8982,69,0
8983,69,1
8984,69,3
8985,69,4
8986,70,-49
8987,70,-48
8988,70,-45
8989,70,-42
8990,70,-4
8991,70,-3
8992,70,-2
8993,70,-1
8994,70,0
8995,70,1
8996,70,2
8997,70,3
8998,70,4
8999,71,-155
9000,71,-152
9001,71,-149
9002,71,-26
9003,71,-23
9004,71,-22
9005,71,-11
9006,71,-4
9007,71,-2
9008,71,-1
9009,71,1
9010,71,2
9011,71,4
9012,72,-152
9013,72,-149
9014,72,-6
9015,72,-5
9016,72,-3
9017,72,-2
9018,72,0
9019,72,1
9020,72,3
9021,72,4
9022,73,-155
9023,73,-152
9024,73,-149
9025,73,-49
9026,73,-48
9027,73,-46
9028,73,-45
9029,73,-43
9030,73,-42
9031,73,-41
9032,73,-21
9033,73,-18
9034,73,-15
9035,73,-12
9036,73,-9
9037,73,-6
9038,73,-5
9039,73,-4
9040,73,-3
9041,73,-2
9042,73,-1
9043,73,0
9044,73,1
9045,73,2
9046,73,3
9047,73,4
9048,73,5
9049,73,6
9050,74,-155
9051,74,-152
9052,74,-149
9053,74,-32
9054,74,-29
9055,74,-28
9056,74,-27
9057,74,-26
9058,74,-25
9059,74,-23
9060,74,-22
9061,74,-11
9062,74,-5
9063,74,-4
9064,74,-2
9065,74,-1
9066,74,1
9067,74,2
9068,74,4
9069,74,5
9070,75,-155
9071,75,-152
9072,75,-149
9073,75,-18
9074,75,-16
9075,75,-15
9076,75,-11
9077,75,-5
9078,75,-4
9079,75,-3
9080,75,-2
9081,75,-1
9082,75,0
9083,75,1
9084,75,2
9085,75,4
9086,75,5
9087,76,-155
9088,76,-152
9089,76,-149
9090,76,-49
9091,76,-48
9092,76,-47
9093,76,-46
9094,76,-45
9095,76,-44
9096,76,-43
9097,76,-42
9098,76,-41
9099,76,-40
9100,76,-38
9101,76,-37
9102,76,-35
9103,76,-34
9104,76,-32
9105,76,-29
9106,76,-26
9107,76,-9
9108,76,-6
9109,76,-5
9110,76,-4
9111,76,-3
9112,76,-2
9113,76,-1
9114,76,0
9115,76,1
9116,76,2
9117,76,3
9118,76,4
9119,76,5
9120,77,-155
9121,77,-152
9122,77,-149
9123,77,-51
9124,77,-48
9125,77,-47
9126,77,-45
9127,77,-44
9128,77,-42
9129,77,-41
9130,77,-40
9131,77,-39
9132,77,-38
9133,77,-37
9134,77,-36
9135,77,-35
9136,77,-34
9137,77,-32
9138,77,-31
9139,77,-29
9140,77,-28
9141,77,-27
9142,77,-26
9143,77,-25
9144,77,-24
9145,77,-23
9146,77,-22
9147,77,-20
9148,77,-11
9149,77,-6
9150,77,-5
9151,77,-3
9152,77,-2
9153,77,1
9154,77,4
9155,78,-155
9156,78,-152
9157,78,-149
9158,78,-50
9159,78,-49
9160,78,-48
9161,78,-47
9162,78,-44
9163,78,-41
9164,78,-38
9165,78,-35
9166,78,-32
9167,78,-31
9168,78,-29
9169,78,-27
9170,78,-26
9171,78,-24
9172,78,-23
9173,78,-22
9174,78,-21
9175,78,-20
9176,78,-19
9177,78,-18
9178,78,-16
9179,78,-15
9180,78,-11
9181,78,-10
9182,78,-8
9183,78,-7
9184,78,-6
9185,78,-5
9186,78,-4
9187,78,-3
9188,78,-2
9189,78,-1
9190,78,1
9191,78,2
9192,78,4
9193,78,7
9194,79,-155
9195,79,-152
9196,79,-149
9197,79,-49
9198,79,-46
9199,79,-45
9200,79,-44
9201,79,-43
9202,79,-42
9203,79,-41
9204,79,-40
9205,79,-39
9206,79,-38
9207,79,-37
9208,79,-35
9209,79,-34
9210,79,-32
9211,79,-31
9212,79,-29
9213,79,-28
9214,79,-26
9215,79,-25
9216,79,-23
9217,79,-22
9218,79,-20
9219,79,-19
9220,79,-18
9221,79,-17
9222,79,-15
9223,79,-14
9224,79,-9
9225,79,-5
9226,79,-4
9227,79,-3
9228,79,-2
9229,79,-1
9230,79,0
9231,79,1
9232,79,2
9233,79,3
9234,79,4
9235,79,6
9236,79,7
9237,79,9
9238,80,-155
9239,80,-152
9240,80,-149
9241,80,-54
9242,80,-51
9243,80,-48
9244,80,-47
9245,80,-46
9246,80,-45
9247,80,-44
9248,80,-43
9249,80,-42
9250,80,-41
9251,80,-40
9252,80,-39
9253,80,-38
9254,80,-37
9255,80,-36
9256,80,-35
9257,80,-34
9258,80,-32
9259,80,-31
9260,80,-29
9261,80,-28
9262,80,-27
9263,80,-26
9264,80,-25
9265,80,-24
9266,80,-23
9267,80,-22
9268,80,-20
9269,80,-17
9270,80,-11
9271,80,-10
9272,80,-6
9273,80,-5
9274,80,-4
9275,80,-3
9276,80,-2
9277,80,0
9278,80,1
9279,81,-155
9280,81,-152
9281,81,-149
9282,81,-147
9283,81,-50
9284,81,-47
9285,81,-46
9286,81,-45
9287,81,-44
9288,81,-42
9289,81,-41
9290,81,-40
9291,81,-38
9292,81,-37
9293,81,-35
9294,81,-34
9295,81,-32
9296,81,-31
9297,81,-29
9298,81,-28
9299,81,-27
9300,81,-26
9301,81,-25
9302,81,-24
9303,81,-23
9304,81,-22
9305,81,-21
9306,81,-19
9307,81,-18
9308,81,-16
9309,81,-15
9310,81,-12
9311,81,-11
9312,81,-10
9313,81,-9
9314,81,-8
9315,81,-7
9316,81,-6
9317,81,-5
9318,81,-4
9319,81,-3
9320,81,-2
9321,81,-1
9322,81,0
9323,81,1
9324,81,2
9325,81,4
9326,81,7
9327,81,10
9328,81,13
9329,82,-49
9330,82,-46
9331,82,-45
9332,82,-44
9333,82,-43
9334,82,-42
9335,82,-41
9336,82,-40
9337,82,-39
9338,82,-38
9339,82,-37
9340,82,-35
9341,82,-34
9342,82,-32
9343,82,-31
9344,82,-29
9345,82,-28
9346,82,-26
9347,82,-25
9348,82,-23
9349,82,-22
9350,82,-20
9351,82,-19
9352,82,-18
9353,82,-17
9354,82,-15
9355,82,-13
9356,82,-12
9357,82,-10
9358,82,-9
9359,82,-7
9360,82,-6
9361,82,-5
9362,82,-4
9363,82,-3
9364,82,-2
9365,82,-1
9366,82,0
9367,82,1
9368,82,2
9369,82,3
9370,82,4
9371,82,6
9372,82,7
9373,82,9
9374,82,10
9375,83,-152
9376,83,-149
9377,83,-75
9378,83,-61
9379,83,-48
9380,83,-45
9381,83,-44
9382,83,-42
9383,83,-41
9384,83,-39
9385,83,-38
9386,83,-36
9387,83,-35
9388,83,-34
9389,83,-32
9390,83,-22
9391,83,-20
9392,83,-18
9393,83,-17
9394,83,-16
9395,83,-15
9396,83,-14
9397,83,-13
9398,83,-12
9399,83,-11
9400,83,-10
9401,83,-9
9402,83,-8
9403,83,-7
9404,83,-6
9405,83,-5
9406,83,-4
9407,83,-3
9408,83,-2
9409,83,-1
9410,83,0
9411,83,1
9412,83,3
9413,84,-153
9414,84,-152
9415,84,-150
9416,84,-149
9417,84,-147
9418,84,-52
9419,84,-51
9420,84,-50
9421,84,-49
9422,84,-48
9423,84,-47
9424,84,-46
9425,84,-44
9426,84,-41
9427,84,-39
9428,84,-38
9429,84,-37
9430,84,-35
9431,84,-19
9432,84,-18
9433,84,-17
9434,84,-16
9435,84,-15
9436,84,-14
9437,84,-13
9438,84,-12
9439,84,-11
9440,84,-10
9441,84,-9
9442,84,-8
9443,84,-7
9444,84,-6
9445,84,-5
9446,84,-4
9447,84,-3
9448,84,-2
9449,84,-1
9450,84,0
9451,84,1
9452,84,2
9453,84,3
9454,84,4
9455,84,6
9456,84,7
9457,84,10
9458,84,13
9459,85,-153
9460,85,-152
9461,85,-151
9462,85,-150
9463,85,-149
9464,85,-148
9465,85,-50
9466,85,-46
9467,85,-45
9468,85,-43
9469,85,-42
9470,85,-41
9471,85,-40
9472,85,-39
9473,85,-17
9474,85,-15
9475,85,-13
9476,85,-12
9477,85,-10
9478,85,-9
9479,85,-8
9480,85,-7
9481,85,-6
9482,85,-5
9483,85,-4
9484,85,-3
9485,85,-2
9486,85,-1
9487,85,0
9488,85,1
9489,85,3
9490,85,4
9491,85,6
9492,85,7
9493,85,9
9494,85,10
9495,86,-78
9496,86,-75
9497,86,-70
9498,86,-62
9499,86,-61
9500,86,-60
9501,86,-59
9502,86,-58
9503,86,-57
9504,86,-56
9505,86,-54
9506,86,-53
9507,86,-52
9508,86,-51
9509,86,-50
9510,86,-48
9511,86,-45
9512,86,-42
9513,86,-38
9514,86,-14
9515,86,-13
9516,86,-12
9517,86,-11
9518,86,-10
9519,86,-9
9520,86,-8
9521,86,-7
9522,86,-6
9523,86,-5
9524,86,-4
9525,86,-3
9526,86,-2
9527,86,-1
9528,86,0
9529,86,1
9530,86,2
9531,86,3
9532,86,6
9533,87,-155
9534,87,-154
9535,87,-153
9536,87,-152
9537,87,-151
9538,87,-150
9539,87,-147
9540,87,-69
9541,87,-68
9542,87,-65
9543,87,-62
9544,87,-59
9545,87,-56
9546,87,-55
9547,87,-54
9548,87,-52
9549,87,-51
9550,87,-50
9551,87,-49
9552,87,-48
9553,87,-47
9554,87,-46
9555,87,-45
9556,87,-44
9557,87,-13
9558,87,-12
9559,87,-11
9560,87,-10
9561,87,-9
9562,87,-8
9563,87,-7
9564,87,-6
9565,87,-5
9566,87,-4
9567,87,-3
9568,87,-2
9569,87,-1
9570,87,0
9571,87,1
9572,87,3
9573,87,4
9574,87,6
9575,87,7
9576,87,9
9577,87,10
9578,87,13
9579,87,16
9580,87,19
9581,88,-155
9582,88,-154
9583,88,-153
9584,88,-152
9585,88,-151
9586,88,-150
9587,88,-149
9588,88,-148
9589,88,-80
9590,88,-78
9591,88,-75
9592,88,-72
9593,88,-70
9594,88,-68
9595,88,-67
9596,88,-65
9597,88,-64
9598,88,-63
9599,88,-62
9600,88,-61
9601,88,-60
9602,88,-50
9603,88,-49
9604,88,-47
9605,88,-46
9606,88,-9
9607,88,-7
9608,88,-5
9609,88,-4
9610,88,-3
9611,88,-2
9612,88,-1
9613,88,0
9614,88,1
9615,88,3
9616,88,4
9617,88,6
9618,88,7
9619,88,9
9620,88,10
9621,88,12
9622,89,-152
9623,89,-151
9624,89,-149
9625,89,-148
9626,89,-88
9627,89,-85
9628,89,-82
9629,89,-79
9630,89,-78
9631,89,-76
9632,89,-75
9633,89,-73
9634,89,-72
9635,89,-70
9636,89,-68
9637,89,-67
9638,89,-65
9639,89,-64
9640,89,-63
9641,89,-62
9642,89,-61
9643,89,-60
9644,89,-59
9645,89,-58
9646,89,-57
9647,89,-56
9648,89,-55
9649,89,-54
9650,89,-53
9651,89,-52
9652,89,-51
9653,89,-50
9654,89,-49
9655,89,-4
9656,89,-3
9657,89,-2
9658,89,-1
9659,89,0
9660,89,1
9661,89,2
9662,89,3
9663,89,4
9664,89,5
9665,89,6
9666,89,9
9667,90,-155
9668,90,-154
9669,90,-152
9670,90,-151
9671,90,-149
9672,90,-88
9673,90,-85
9674,90,-83
9675,90,-82
9676,90,-81
9677,90,-80
9678,90,-79
9679,90,-78
9680,90,-77
9681,90,-76
9682,90,-75
9683,90,-73
9684,90,-72
9685,90,-70
9686,90,-69
9687,90,-68
9688,90,-66
9689,90,-65
9690,90,-62
9691,90,-59
9692,90,-58
9693,90,-57
9694,90,-56
9695,90,-55
9696,90,-54
9697,90,-50
9698,90,4
9699,90,7
9700,90,10
9701,90,22
9702,91,-155
9703,91,-154
9704,91,-152
